X,Y,OBJECTID,FEATURE_ID,ESITE,CODE,NAME,ABB_NAME,ADDRESS,ZIPCODE
-122.197910711422,47.4844963134735,2668,10001548,586779,695,Ay Jalisco Tienda Mexicana y Carniceria,Ay Jalisco,108 FACTORY AVE N,98057
-122.213731500067,47.4760699339201,2669,10001549,1009246,695,California Market,California Market,536 RAINIER AVE S,98057
-122.214081366637,47.4759901456376,2670,10001550,1009245,695,101 Grocery ,101 Grocery ,536 RAINIER AVE S,98057
-122.185522105104,47.4491569419165,2671,10001551,899711,695,Mi Casa Market,Mi Casa Market,17174 116TH AVE SE,98058
-122.214343318461,47.4764943867256,2672,10001552,1042262,695,Latin Market,Latin Market,217 S 4TH PL,98057
-122.163483436344,47.5045575857056,2673,10001553,588008,695,La Chiquita Latin Market,La Chiquita,1314 UNION AVE NE,98059
-122.123323202567,47.6745815766804,2674,10001554,355819,695,La Quemada,La Quemada,16260 REDMOND WAY ,98052
-122.14908793685,47.6282632943417,2675,10001555,96486,695,Plaza Mexico,Plaza Mexico,14330 NE 20TH ST,98007
-122.130267360525,47.6190617141192,2676,214,0000000,690,Crossroads Mall,Crossroads,156th Ave NE & NE 10th St,98008
-122.194652923131,47.6213173051624,2677,6006898,0000000,600,McCormick Park - Bellevue,McCormick Park - Bellevue,11190 NE 12th St,98004
-122.204493983151,47.612543667184,2678,125,0000000,600,Downtown Park,Downtown Park,100th Ave NE & NE 1st St,98004
-122.125727509709,47.696378732944,2679,622,0000000,600,Meadow Park,Meadow Park,161st Ave NE & NE 108th Ct,00000
-121.999503793546,47.2032684281069,2680,308,0000000,600,Montgomery Park,Montgomery Park,Harding St & Elmont Ave,98022
-122.098383641291,47.3873947438046,2681,6002860,801514,600,Tahoma Pool Site,Tahoma Pool Site,18230 SE 240th St,98042
-122.142520966738,47.5485618377262,2682,6005015,0000000,600,Forest Glen East Open Space,Forest Glen East Open Space,West Lake Sammamish Pkwy and 182nd Ave SE,00000
-122.385220788222,47.6688361233612,2683,2661,772145,330,Swedish Clinic Ballard,Swedish Clinic Ballard,2208 NW Market St,98107
-122.224715453223,47.2980036598567,2684,67,45,660,Terminal Park Elementary School,Terminal Park,1101 D St SE,98002
-122.173429378139,47.6216478740667,2685,1541,112535,420,Coca-Cola Co,Coca-Cola Co,1150 124th Ave NE,98005
-122.317353528279,47.3010777503376,2686,80,713822,150,Federal Way Chamber of Commerce,Federal Way CC,1230 S 336th St,98003
-122.313704488831,47.6804699676033,2687,972,0000000,600,Froula Playground,Froula Playground,12th Ave NE & NE 71st St,98115
-122.26288228983,47.3856923857393,2688,432,801924,300,Riverbend Golf Complex,Riverbend GC,Russell Rd,98032
-122.376165006297,47.6916962526536,2689,2276,831680,530,Crown Hill QFC,Crown Hill QFC,8532 15th Ave NW,98117
-122.340534774376,47.608606645945,2690,1790,0000000,690,Pike Place Market,Pike Place Market,1st Ave & Pike Place,98101
-122.149318406205,47.7647799096259,2691,807,82415,150,Woodinville Chamber of Commerce,Woodinville CC,17630 140th Ave NE,98072
-121.983491965686,47.2067245500691,2692,2128,0000000,420,Industrial Skills,Industrial Skills,2nd & Battersby (SE 440th),98022
-122.334664658975,47.6105449587924,2693,1917,438355,690,City Centre,City Centre,1420 5th Ave,98101
-122.262848319361,47.5229258637564,2694,6007076,0000000,600,Atlantic City Boat Ramp,Atlantic City Boat Ramp,8702 Seward Park Ave S,98118
-122.383564526612,47.8115824997873,2695,2302,0000000,510,Edmonds Station,Edmonds Station,210 Railroad Ave,00000
-122.354334721183,47.7246824201952,2696,1129,247735,664,Broadview-Thomson K-8 School,Broadview-Thomson,13052 Greenwood Ave N,98133
-122.211068770257,47.3064512680148,2697,69,41,664,Valley Christian School,Valley Christian,1312 2nd St SE,98002
-122.195949892366,47.6860387794399,2698,485,8628,660,Peter Kirk Elementary School,Kirk,1312 6th St,98033
-122.287530090315,47.7258143450843,2699,6600697,254353,664,Cedar Park Elementary School,Cedar Park,3737 NE 135th St,98125
-122.207626595743,47.3734040332022,2700,379,8601,662,Kent-Meridian High School,Kent-Meridian,10020 SE 256th St,98030
-122.205414761768,47.7689064535777,2701,263,113,664,St. Brendan Parish School,St. Brendan,10049 NE 195th St,98011
-122.119788064657,47.691700343217,2702,633,12148,661,Redmond Middle School,Redmond Middle,10055 166th Ave NE,98052
-122.201801749858,47.4813115218089,2703,6600652,525497,666,Amazing Grace Christian School,Amazing Grace,10056 Renton Ave S,98178
-122.358137259681,47.6311040226065,2704,1057,417651,664,St. Anne School,St. Anne,101 W Lee St,98119
-122.348454353605,47.5252651255309,2705,884,527409,660,Highland Park Elementary School,Highland Park,1012 SW Trenton St,98106
-122.204637520584,47.409630838603,2706,389,630373,660,Panther Lake Elementary School,Panther Lake,10200 SE 216th St,98031
-122.348164654957,47.4891126792879,2707,1204,12387,664,St. Bernadette Parish School,St. Bernadette,1028 SW 128th St,98146
-122.21735846591,47.320821642851,2708,39,32,660,Dick Scobee Elementary School,Scobee,1031 14th St NE,98002
-122.015397452276,47.6195696991716,2709,6600673,1008614,660,Rachel Carson Elementary School,Carson,1035 244th Ave NE,98074
-122.200169847335,47.6672445020406,2710,475,8634,660,Lakeview Elementary School,Lakeview,10400 NE 68th St,98033
-122.197680167807,47.6044048956615,2711,112,82,662,Bellevue High School,Bellevue,10416 SE Wolverine Way,98004
-121.362419633073,47.7093399163517,2712,6600330,21149,666,Skykomish K-12 School,Skykomish K-12,105 6th St N,98288
-122.125430618526,47.6004966474937,2713,226,84,660,Phantom Lake Elementary School,Phantom Lake,1050 160th Ave SE,98008
-122.318335416378,47.6244269810969,2714,830,454290,660,Lowell Elementary School,Lowell,1058 E Mercer St,98102
-122.198624272748,47.7154960371241,2715,507,42811,662,Juanita High School,Juanita,10601 NE 132nd St,98034
-122.200730647462,47.7155640205968,2716,6600692,42811,664,Futures School,Futures,10601 NE 132nd St,98034
-122.29472667839,47.7080421094597,2717,1093,12282,662,Nathan Hale High School,Hale,10750 30th Ave NE,98125
-122.350667512757,47.5061730321616,2718,1199,12268,660,Mount View Elementary School,Mount View,10811 12th Ave SW,98146
-122.195629804747,47.6546257538709,2719,2743,8640,666,Emerson K-12,Emerson K-12,10903 NE 53rd St,98033
-122.195554092514,47.6552984293104,2720,6600694,8640,664,Emerson High School,Emerson,10903 NE 53rd St,98033
-122.198472441709,47.4153986834393,2721,398,8605,664,Kent Laboratory Academy,Lab Academy,10515 SE 208th St,98031
-122.234140770913,47.3824290223769,2722,420,616801,390,Kent Regional Library,Kent Regional Lib,212 2nd Ave N,98032
-122.334698957375,47.6090213821871,2723,1805,834125,60,Rainier Square,Rainier Square,1301 5th Ave,98101
-122.33702122748,47.6124975507845,2724,2040,875464,530,Bartell Drugs-Downtown,Bartell Drugs-Downtown,1628 5th Ave,98101
-122.038409569509,47.5389927770909,2725,352,846594,150,Issaquah Chamber of Commerce,Issaquah CC,155 NW Gilman Blvd,98027
-122.210311180728,47.6004334889848,2726,120,0000000,600,Chism Park,Chism Beach Park,SE 15th St & 97th Pl SE,98004
-122.082040545437,47.6427573766572,2727,6002955,0000000,600,East Lake Sammamish Trail Site,East Lake Sammamish Trail Site,NE Redmond Way and Avondale Rd NE to Rainier Blvd N and NW ,98029
-122.160885707631,47.6101100476666,2728,159,103737,300,Glendale Golf & Country Club,Glendale GC & Country Club,13440 Main Street,98005
-122.376813415472,47.644941692565,2729,1943,420612,300,Interbay Golf Course,Interbay GC,W Wheeler St & 15th Ave W,98119
-122.130201596929,47.6592300983219,2730,640,0000000,600,Westside Park,Westside Park,156th Ave NE & NE 59th Pl,98052
-122.330530765422,47.6499718279002,2731,6007115,0000000,600,Sunnyside Ave N Boat Ramp,Sunnyside Ave N Boat Ramp,2301 NE Northlake Way,98103
-122.313855714908,47.5923692706388,2732,6007043,0000000,600,Lewis Park,Lewis Park,1120 15th Ave S,98144
-122.238602035515,47.637186558363,2733,2197,0000000,510,Evergreen Point Freeway Station,Evergreen Point Freeway Station,Evergreen Point Rd & SR 520,98039
-122.309820908922,47.601401370141,2734,2389,0000000,240,Langston Hughes Performing Arts Center,Langston Huges Performing Arts Center,104 17th Ave S,98122
-122.344000801901,47.5605930523981,2735,6007443,0000000,600,Terminal 108 Park,Terminal 108 Park,Diagonal Ave S off E Marginal Way S,98134
-122.132042173012,47.6384188887756,2736,1433,0000000,420,Overlake Industrial Area,Overlake Industrial Area,148th Ave NE & SH 520,98052
-122.507036982042,47.3329133364991,2737,2213,0000000,510,Tahlequah Ferry Terminal,Tahlequah Ferry Terminal,Vashon Hwy SW & SW Pohl Rd,00000
-121.760106423827,47.497323097779,2738,6002428,0000000,600,Little Si Natural Area,Little Si Natural Area,436th Ave SE and SE 114th St,98045
-122.397069001478,47.3218998995297,2739,327,0000000,600,Palisades Park,Palisades Park,5039 SW Dash Point Rd,00000
-122.104548333575,47.7100912999873,2740,6007274,0000000,600,NE Redmond Area Neighborhood Park,NE Redmond Area Neighborhood Park,176 Ave NE and NE 124 Stt,98052
-122.338025077723,47.6574564037791,2741,847,315735,661,Hamilton International Middle School,Hamilton Intl,1610 N 41st St,98103
-122.117752191976,47.480072782274,2742,750,12170,662,Liberty High School,Liberty,16655 SE 136th St,98059
-122.336052087953,47.7550182263472,2743,6600102,16164,660,Meridian Park Elementary School,Meridian Park,17077 Meridian Ave N,98133
-122.127293126306,47.6177427635137,2744,10001556,,695,La Superior,La Superior,900 160TH AVE NE,98008
-122.188298280777,47.7410324366288,2745,580023,993747,580,Brickyard Road P&R with bicycle lockers,Brickyard Road P&R,15530 Juanita-Woodinville Way NE,98011
-122.365617959786,47.7368107268268,2746,1297,184427,300,Seattle Golf & Country Club,Seattle GC &  Country Club,210 NW 145th St,98177
-122.227429865313,47.4805586023048,2747,668,0000000,600,Earlington Park,Earlington Park,Thomas Ave SW,98057
-122.293851946494,47.5015732278547,2748,2354,734389,360,Red Lion Inn South-Seattle,Red Lion Inn South Seattle,11244 Tukwila Intl Blvd,98168
-122.108180496496,47.5179966150905,2749,343,201149,600,Cougar Mountain Community Park,Cougar Mountain Community Park,166th Way SE,98006
-122.1335219026,47.5286446857897,2750,6005115,0000000,600,Gleneagles Park,Gleneagles Park,West Lake Sammamish Pkwy and 182nd Ave SE,00000
-122.242570239959,47.3830969461973,2751,427,0000000,600,Milwaukee Playfield,Milwaukee Playfield,W Smith St & Naden Ave,98032
-122.209634229222,47.6319163372561,2752,145,736002,600,Northwest Community Center (Park),Northwest Community Center (Park),NE 24th St,98004
-122.371795415748,47.6281213150895,2753,2152,0000000,630,Pier 86,Pier 86,Alaskan Way W & Prospect,00000
-122.328892487221,47.6284026492637,2754,6007150,0000000,600,Eastlake Triangle,Eastlake Triangle,Eastlake Ave E and E Prospect St,98109
-122.284975626344,47.5734187301074,2755,6007203,0000000,600,Hunter Boulevard,Hunter Boulevard,"Hunter Blvd S, S Hanford St to S Spokane St",98144
-122.339038349524,47.6099490942253,2756,1546,832898,60,Columbia Bldg,Columbia Bldg,1516 2nd Ave,98101
-122.3174551699,47.7376208625646,2757,6002262,0000000,600,Paramount Park,Paramount Park,946 NE 147th St,98155
-122.406612415639,47.6721780067812,2758,6007109,0000000,600,Northwest 60th Viewpoint,Northwest 60th Viewpoint,6001 Seaview Ave NW,98107
-122.303426586207,47.3957981562094,2759,6002539,0000000,600,City Park-Des Moines,City Park - Des Moines,E Madison St and E Galer St,00000
-122.339852013187,47.6119855537891,2760,1832,874926,60,Securities Bldg,Securities Bldg,3rd Ave & Stewart St,98101
-122.243637264457,47.3805272409498,2761,428,0000000,600,Naden Park,Naden Park,Naden Ave,98032
-122.277569845758,47.7539089309492,2762,1227,94150,180,Lake Forest Park City Hall,Lake Forest Park CH,17711 NE Ballinger Way,98155
-122.381911868262,47.6333378868835,2763,2147,0000000,630,Pier 91,Pier 91,16th Ave W & W Garfield St,98119
-122.39203658411,47.6725514026767,2764,901,0000000,600,Ballard Playground,Ballard Playground,NW 60th St & 28th Ave NW,98107
-122.202925051341,47.6757653790252,2765,468,34689,390,Kirkland Library,Kirkland Lib,308 Kirkland Ave,98033
-122.18328990982,47.7669042002545,2766,6600105,176556,666,Woodinville Montessori School - Main Campus,Woodinville Montessori,19102 North Creek Pkwy,98011
-122.24899842661,47.2709904716374,2767,599,12130,660,Alpac Elementary School,Alpac,310 Milwaukee Blvd N,98047
-121.875816552132,47.5324933801698,2768,6600676,195119,660,Cascade View Elementary School,Cascade View,34816 SE Ridge St,98065
-122.335943071953,47.2774937472091,2769,87,2395,661,Illahee Middle School,Illahee,36001 1st Ave S,98003
-122.348970768888,47.637963582534,2770,6600128,414769,664,Queen Anne Elementary School,Queen Anne,2100 4th Ave N,98109
-122.280706254838,47.3268072387011,2771,11,21,660,Lake Dolloff Elementary School,Lake Dolloff,4200 S 308th St,98001
-122.171791104241,47.5677213486466,2772,182,98,662,Newport High School,Newport,4333 Factoria Blvd SE,98006
-122.33978474963,47.6648201188411,2773,6600649,841015,664,Seattle Waldorf School - Kinderhaus Campus,Waldorf Kindergarten,4919 Woodlawn Ave N,98103
-122.342478881188,47.7026500439335,2774,10001557,,695,Latina Real,Latina Real,10008 AURORA AVE N,98113
-122.218477862874,47.4891413431737,2775,10001558,1101626,695,Carniceria Los Compadres,Carniceria Los Compadres,419 RAINIER AVE N,98157
-122.269478323802,47.5320662329463,2776,10001559,505633,695,Mi Ranchito,Mi Ranchito,7820 RAINIER AVE S,98118
-122.048646049486,47.5446333267384,2777,10001560,868594,695,Tienda La Venadita,Tienda La Venadita,730 NW GILMAN BLVD,98027
-122.306241661545,47.5004637460516,2778,10001561,512626,695,El Paso Supermarket,El Paso Supermarket,11417 DES MOINES MEMORIAL DR S,98168
-122.313881540566,47.5630348397217,2779,10001562,462485,695,Abarrotes El Oaxaqueno,Abarrotes El Oaxaqueno,4515 15TH AVE S,98108
-122.314406175239,47.5997658970247,2780,10001563,440188,695,Carniceria Azteca,Carniceria Azteca,1265 S MAIN ST,98144
-122.284092860498,47.5559849311933,2781,10001564,839753,695,Carmelitas Mexican Store,Carmelitas Mexican Store,5041 RAINIER AVE S,98118
-122.335722319438,47.5203651384183,2782,10001565,993441,695,El Quetzal,El Quetzal,9240 2ND AVE SW,98106
-122.22072109881,47.7787836705074,2783,10001566,967070,695,Safeway,Safeway,24040 BOTHELL EVERETT HWY,98021
-122.344266674837,47.7846656726424,2784,10001567,,695,Safeway,Safeway,20409 AURORA AVE N,98026
-122.181499309698,47.6811865348167,2785,10001568,44232,695,Costco,Costco,8629 120TH AVE NE,98033
-122.091161062643,47.6743812180639,2786,10001569,866644,695,Costco,Costco,7725 188TH AVE NE,98052
-121.962166327424,47.7334796698341,2787,6006923,0000000,600,Hix Park,Hix Park,NE 147th Pl and 282nd Ave NE,98019
-122.207439981457,47.6165286673623,2788,6006900,0000000,600,Goddard Park,Goddard Mini Park,715 100th Ave NE,98004
-122.211501225686,47.6785353902682,2789,6002812,0000000,600,Heritage Park,Heritage Park,NE Woodinville-Duvall Rd and 188th NE,00000
-122.126561192459,47.6206565790843,2790,2362,0000000,600,Crossroads Park,Crossroads Park,16000 10th Ave NE,98008
-122.044140526381,47.3950922680725,2791,650001,620199,65,KC Precinct 3 Headquarters,KC Precinct 3 HQ,22300 SE 231st St,98038
-122.330001846166,47.6637992763749,2792,903033,0,903,Wallingford Farmers Market,Wallingford Farmers Market,4649 Sunnyside Avenue North,98103
-122.269616850814,47.5455970280147,2793,1032,0000000,600,Graham Hill Playground,Graham Hill Playground,51st Ave S & S Graham St,98118
-122.318447001147,47.5962100217929,2794,6007169,0000000,600,Beacon Place,Beacon Place,5420 22nd Ave NW,98104
-122.297459572308,47.6635570033729,2795,5410008,775745,530,Bartell Drugs-Univ Village,Univ Village,2700 NE UNIVERSITY VILLAGE ST,98105
-122.329272226341,47.6029014743891,2796,2100001,834099,210,"Licensing Dept-Auto Plates, KC Admin B","Licensing Dept - Auto Plates, KC Admin B",500 4th Ave,98104
-122.11119888038,47.5741156664515,2797,6005006,0000000,600,41.5 Mini Park,41.5 Mini Park,SE 156th St and 240th Ave SE,00000
-122.151855705616,47.5807593680383,2798,581001,98432,581,Eastgate P&R with electrical outlets,Eastgate P&R,14200 SE Eastgate Way,98007
-122.337076235426,47.4701536846732,2799,581004,606215,581,Burien Transit Center with electrical outlets,Burien Transit Center,209 SW 148th St,98166
-122.323274486223,47.7085951751386,2800,90002,0000000,90,Northgate Neighborhood,Northgate,NE Northgate Way & 5th Ave NE,98125
-122.295226300966,47.7192795100631,2801,90003,0000000,90,Lake City Neighborhood,Lake City,NE 125th & Lake City Way NE,98125
-122.229208576836,47.7274819598578,2802,90004,0000000,90,Finn Hill Neighborhood,Finn Hill,NE 141st St & 84th Ave NE,98011
-122.313131285457,47.6612694429126,2803,90006,0000000,90,University District,University District,NE 45th St & University Way NE,98185
-122.291812617601,47.6021019702049,2804,1066,447772,660,Leschi Elementary School,Leschi,135 32nd Ave,98122
-122.159710935143,47.6694035505643,2805,637,12152,661,Rose Hill Middle School,Rose Hill Middle,13505 NE 75th St,98052
-122.160091341547,47.6687218739136,2806,6600179,12152,664,Stella Schola Middle Schol,Stella Schola,13505 NE 75th St,98052
-122.327678046435,47.7279852257635,2807,1091,254609,661,Lakeside Middle School,Lakeside Middle,13510 1st Ave NE,98125
-122.158334830057,47.5735437213245,2808,189,96,661,Tyee Middle School,Tyee,13630 SE Allen Rd,98006
-122.19569149857,47.7248124738283,2809,504,165571,660,Keller Elementary School,Keller,13820 108th Ave NE,98034
-122.331977342847,47.4780743148139,2810,1278,151,662,Kennedy Catholic High School,Kennedy Catholic,140 S 140th St,98168
-122.325944049027,47.6133923400223,2811,1071,438964,664,The Northwest School,Northwest,1415 Summit Ave,98122
-122.141138874142,47.5920887609544,2812,6600687,90,664,Big Picture School,Big Picture,14844 SE 22nd St,98007
-122.138864052632,47.4973470848391,2813,745,2411,660,Apollo Elementary School,Apollo,15025 SE 117th St,98059
